,status_bbb,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
1617,1.0,CC(=CC(N)C(=O)O)CP(=O)(O)O,BDYHNCZIGYIOGJ-UHFFFAOYSA-N,BDYHNCZIGYIOGJ
1618,1.0,CCOC(=O)C(N)C=C(C)CP(=O)(O)O,OKDOWCKDTWNRCB-UHFFFAOYSA-N,OKDOWCKDTWNRCB
1619,1.0,O=C(O)C1CC(CP(=O)(O)O)CCN1,LPMRCCNDNGONCD-UHFFFAOYSA-N,LPMRCCNDNGONCD
1620,1.0,CC1=NN=C(c2ccc(N)cc2)c2cc3c(cc2C1)OCO3,LFBZZHVSGAHQPP-UHFFFAOYSA-N,LFBZZHVSGAHQPP
1621,1.0,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,UYNVMODNBIQBMV-UHFFFAOYSA-N,UYNVMODNBIQBMV
1622,1.0,Cc1cc(Cl)ccc1OC(C)C(=O)O,WNTGYJSOUMFZEP-UHFFFAOYSA-N,WNTGYJSOUMFZEP
1623,1.0,CN(C(=O)Cc1cccc2sccc12)C1CCCCC1N1CCCC1,SYHJZCCNQDFHJQ-UHFFFAOYSA-N,SYHJZCCNQDFHJQ
1624,1.0,NCC(CP(=O)(O)O)c1ccc(Cl)cc1,VSGNGLJPOGUDON-UHFFFAOYSA-N,VSGNGLJPOGUDON
1625,1.0,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,WYDUSKDSKCASEF-UHFFFAOYSA-N,WYDUSKDSKCASEF
1626,1.0,CCCN1CCCC2Cc3[nH]ncc3CC21,FTSUPYGMFAPCFZ-UHFFFAOYSA-N,FTSUPYGMFAPCFZ
1627,1.0,c1ccc2nc(N3CCNCC3)ccc2c1,XRXDAJYKGWNHTQ-UHFFFAOYSA-N,XRXDAJYKGWNHTQ
1628,1.0,CCN1CCCC1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,WAOQONBSWFLFPE-UHFFFAOYSA-N,WAOQONBSWFLFPE
1629,1.0,CN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,GOTMKOSCLKVOGG-UHFFFAOYSA-N,GOTMKOSCLKVOGG
1630,1.0,NCC(CS(=O)(=O)O)c1ccc(Cl)cc1,JYLNVJYYQQXNEK-UHFFFAOYSA-N,JYLNVJYYQQXNEK
1631,1.0,CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,ULSDMUVEXKOYBU-UHFFFAOYSA-N,ULSDMUVEXKOYBU
1632,0.0,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,XUFXOAAUWZOOIT-UHFFFAOYSA-N,XUFXOAAUWZOOIT
1633,0.0,Cc1ccc(C(=CCN2CCCC2)c2cccc(C=CC(=O)O)n2)cc1,PWACSDKDOHSSQD-UHFFFAOYSA-N,PWACSDKDOHSSQD
1634,0.0,C=CCOc1ccc(CC(=O)O)cc1Cl,ARHWPKZXBHOEEE-UHFFFAOYSA-N,ARHWPKZXBHOEEE
1635,0.0,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,SSEBTPPFLLCUMN-UHFFFAOYSA-N,SSEBTPPFLLCUMN
1636,0.0,CC(CS)C(=O)N1CCCC1C(=O)O,FAKRSMQSSFJEIM-UHFFFAOYSA-N,FAKRSMQSSFJEIM
1637,0.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CSC12)c1csc(N)n1,DASYMCLQENWCJG-UHFFFAOYSA-N,DASYMCLQENWCJG
1638,0.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,TXCGAZHTZHNUAI-UHFFFAOYSA-N,TXCGAZHTZHNUAI
1639,0.0,CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,RSEPBGGWRJCQGY-UHFFFAOYSA-N,RSEPBGGWRJCQGY
1640,0.0,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,BFPYWIDHMRZLRN-UHFFFAOYSA-N,BFPYWIDHMRZLRN
1641,0.0,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,RDJGLLICXDHJDY-UHFFFAOYSA-N,RDJGLLICXDHJDY
1642,0.0,N=C(N)NN=Cc1c(Cl)cccc1Cl,WDZVGELJXXEGPV-UHFFFAOYSA-N,WDZVGELJXXEGPV
1643,0.0,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,INJOMKTZOLKMBF-UHFFFAOYSA-N,INJOMKTZOLKMBF
1644,0.0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1cccc(OCC(=O)O)c1,JKYJSFISYHSNOE-UHFFFAOYSA-N,JKYJSFISYHSNOE
1645,0.0,OCCN1CC(O)C(O)C(O)C1CO,IBAQFPQHRJAVAV-UHFFFAOYSA-N,IBAQFPQHRJAVAV
1646,0.0,N=c1cc(N2CCCCC2)nc(N)n1O,IHGXBAMAHRLAOP-UHFFFAOYSA-N,IHGXBAMAHRLAOP
1647,0.0,C[N+]1(CC2CC2)CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,JVLBPIPGETUEET-UHFFFAOYSA-O,JVLBPIPGETUEET
1648,0.0,COc1ccc2cc(C(C)C(=O)O)ccc2c1,CMWTZPSULFXXJA-UHFFFAOYSA-N,CMWTZPSULFXXJA
1649,0.0,N=C(N)N1CCCC(CNC(=O)CC(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N(CC(=O)O)C2CC2)C1,BYDKEYCXCIVOOV-UHFFFAOYSA-N,BYDKEYCXCIVOOV
1650,0.0,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,ALWKGYPQUAPLQC-UHFFFAOYSA-N,ALWKGYPQUAPLQC
1651,0.0,O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O,QQBDLJCYGRGAKP-UHFFFAOYSA-N,QQBDLJCYGRGAKP
1652,0.0,C=CCOc1ccccc1OCC(O)CNC(C)C,CEMAWMOMDPGJMB-UHFFFAOYSA-N,CEMAWMOMDPGJMB
1653,0.0,CN(C)CCC(c1ccccc1)c1ccccn1,IJHNSHDBIRRJRN-UHFFFAOYSA-N,IJHNSHDBIRRJRN
1654,0.0,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,DURULFYMVIFBIR-UHFFFAOYSA-N,DURULFYMVIFBIR
1655,0.0,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,MYEJFUXQJGHEQK-UHFFFAOYSA-N,MYEJFUXQJGHEQK
1656,0.0,CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1,UXIGZRQVLGFTOU-UHFFFAOYSA-N,UXIGZRQVLGFTOU
1657,0.0,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,NCEXYHBECQHGNR-UHFFFAOYSA-N,NCEXYHBECQHGNR
1658,0.0,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,QKDHBVNJCZBTMR-UHFFFAOYSA-N,QKDHBVNJCZBTMR
1659,0.0,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,XWTYSIMOBUGWOL-UHFFFAOYSA-N,XWTYSIMOBUGWOL
1660,0.0,CSc1ccc2ncn(C=CC(=O)O)c(=O)c2c1,VHFPVEGFRVEDBK-UHFFFAOYSA-N,VHFPVEGFRVEDBK
1661,0.0,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1,SKQDKFOTIPJUSV-UHFFFAOYSA-N,SKQDKFOTIPJUSV
1662,0.0,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,PJVWKTKQMONHTI-UHFFFAOYSA-N,PJVWKTKQMONHTI
1663,1.0,CCCN(CCC)CCc1ccc(O)c2[nH]c(C)cc12,OXJQQWIZMPBVPF-UHFFFAOYSA-N,OXJQQWIZMPBVPF
1664,1.0,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CC(O)CC2,ABWPQNZPAOAQSG-UHFFFAOYSA-N,ABWPQNZPAOAQSG
1665,1.0,O=NN(CCCl)C(=O)NCCCl,DLGOEMSEDOSKAD-UHFFFAOYSA-N,DLGOEMSEDOSKAD
1666,0.0,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1,BXZVVICBKDXVGW-UHFFFAOYSA-N,BXZVVICBKDXVGW
1667,1.0,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,NQDJXKOVJZTUJA-UHFFFAOYSA-N,NQDJXKOVJZTUJA
1668,1.0,FC(F)(F)c1ccc(N2CCNCC2)nc1Cl,QZYYPQAYSFBKPW-UHFFFAOYSA-N,QZYYPQAYSFBKPW
1669,1.0,Cc1cccc2c1Oc1ccccc1C1(O)CCNCC21,BKXBVNZUQILPOP-UHFFFAOYSA-N,BKXBVNZUQILPOP
1670,1.0,C=CCC(N)c1ccccc1-c1noc2ccccc12,AYDSLXXUAYWCBG-UHFFFAOYSA-N,AYDSLXXUAYWCBG
1671,1.0,CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,PBHFNBQPZCRWQP-UHFFFAOYSA-N,PBHFNBQPZCRWQP
1672,1.0,C#CC1(O)CCC2C3C(C)C=C4CC(=O)CCC4C3CCC21C,AMSBRQDLADKBGS-UHFFFAOYSA-N,AMSBRQDLADKBGS
1673,1.0,NCCCN1c2ccccc2CCc2ccccc21,XJWJQDZWUYUIEM-UHFFFAOYSA-N,XJWJQDZWUYUIEM
1674,1.0,NC(=O)N1c2ccccc2C2OC2c2ccccc21,ZRWWEEVEIOGMMT-UHFFFAOYSA-N,ZRWWEEVEIOGMMT
1675,1.0,CC(C)(C)OC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,SZXDOYFHSIIZCF-UHFFFAOYSA-N,SZXDOYFHSIIZCF
1676,0.0,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,WHBIGIKBNXZKFE-UHFFFAOYSA-N,WHBIGIKBNXZKFE
1677,1.0,Cc1cc(C(C)(C)SC(C)(C)CNc2[nH]ccc2[N+](=O)[O-])nc(C)c1C,NDQAIROMZPGCGR-UHFFFAOYSA-N,NDQAIROMZPGCGR
1678,1.0,Cc1oc(C(C)(C)N(C(C)(C)N)C(C)(C)N)c(C)c1CCNOO,MHRFANYPDRCRNW-UHFFFAOYSA-N,MHRFANYPDRCRNW
1679,1.0,CC1C=NOC(C(N)CC(C)C(C)(C)N(C(C)(C)C)C(C)(N)N)C1=O,ZPCKUTDCYUSEGB-UHFFFAOYSA-N,ZPCKUTDCYUSEGB
1680,1.0,O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,IKQPZPCUEJJIRL-UHFFFAOYSA-N,IKQPZPCUEJJIRL
1681,1.0,c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)nc1,YLLDMFNSWIGNPW-UHFFFAOYSA-N,YLLDMFNSWIGNPW
1682,1.0,c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3o2)c1,VIASCVHAGATDQI-UHFFFAOYSA-N,VIASCVHAGATDQI
1683,0.0,Cc1ccc(CC2=CN=C(NCCSCc3ccc(CN(C)C)o3)NC2)cn1,RDVNYGJBCMUDNE-UHFFFAOYSA-N,RDVNYGJBCMUDNE
1684,1.0,NCCn1ncc2cc(Cl)c(Cl)cc21,QLRYUDMLENPYFS-UHFFFAOYSA-N,QLRYUDMLENPYFS
1685,1.0,Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1,MCGSCOLBFJQGHM-UHFFFAOYSA-N,MCGSCOLBFJQGHM
1686,1.0,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,HXHWSAZORRCQMX-UHFFFAOYSA-N,HXHWSAZORRCQMX
1687,0.0,NCCCNCCSP(=O)(O)O,JKOQGQFVAUAYPM-UHFFFAOYSA-N,JKOQGQFVAUAYPM
1688,0.0,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,XPOQHMRABVBWPR-UHFFFAOYSA-N,XPOQHMRABVBWPR
1689,1.0,OCC1OC(n2cnc3c2N=CNCC3O)CC1O,FPVKHBSQESCIEP-UHFFFAOYSA-N,FPVKHBSQESCIEP
1690,0.0,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,BPLBGHOLXOTWMN-UHFFFAOYSA-N,BPLBGHOLXOTWMN
1691,1.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,FSVJFNAIGNNGKK-UHFFFAOYSA-N,FSVJFNAIGNNGKK
1692,1.0,CS(=O)(=O)OCCCCOS(C)(=O)=O,COVZYZSDYWQREU-UHFFFAOYSA-N,COVZYZSDYWQREU
1693,0.0,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,JBMKAUGHUNFTOL-UHFFFAOYSA-N,JBMKAUGHUNFTOL
1694,0.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,JZUFKLXOESDKRF-UHFFFAOYSA-N,JZUFKLXOESDKRF
1695,0.0,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,OEXHQOGQTVQTAT-UHFFFAOYSA-N,OEXHQOGQTVQTAT
1696,0.0,CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,BHZCGCMWEVHUBA-UHFFFAOYSA-N,BHZCGCMWEVHUBA
1697,0.0,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,VVWYOYDLCMFIEM-UHFFFAOYSA-N,VVWYOYDLCMFIEM
1698,1.0,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,ZBMZVLHSJCTVON-UHFFFAOYSA-N,ZBMZVLHSJCTVON
1699,1.0,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,XNKLLVCARDGLGL-UHFFFAOYSA-N,XNKLLVCARDGLGL
1700,1.0,Nc1ccn(C2CCC(CO)O2)c(=O)n1,WREGKURFCTUGRC-UHFFFAOYSA-N,WREGKURFCTUGRC
1701,1.0,CN(C)Cc1ccc(SCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,NQUFRGRVXSKOFA-UHFFFAOYSA-N,NQUFRGRVXSKOFA
1702,0.0,CN1Cc2c(-c3noc(C(C)(C)O)n3)ncn2-c2cccc(Cl)c2C1=O,XHMYQXZLVLGNKX-UHFFFAOYSA-N,XHMYQXZLVLGNKX
1703,1.0,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCCC1CN1CCCC1,GHCCBWMZKJQGLS-UHFFFAOYSA-N,GHCCBWMZKJQGLS
1704,1.0,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccsc2C1CN1CCCC1,UFRFKPDRMYNUAU-UHFFFAOYSA-N,UFRFKPDRMYNUAU
1705,0.0,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,MYSWGUAQZAJSOK-UHFFFAOYSA-N,MYSWGUAQZAJSOK
1706,0.0,CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)C(CN2CCC(O)C2)C1,OPDMINTXIOYZMU-UHFFFAOYSA-N,OPDMINTXIOYZMU
1707,0.0,CC(=O)N1CCN(C(=O)Cc2cccc([N+](=O)[O-])c2)C(CN2CCC(O)C2)C1,ORHHLDSDCYBOHB-UHFFFAOYSA-N,ORHHLDSDCYBOHB
1708,1.0,C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,UIQMVEYFGZJHCZ-UHFFFAOYSA-N,UIQMVEYFGZJHCZ
1709,1.0,N=C(N)N=c1[nH]c(-c2ccccc2)cs1,GENKQMMVXFFZPC-UHFFFAOYSA-N,GENKQMMVXFFZPC
1710,0.0,CN=C(NC#N)Nc1cccc(-c2csc(=NC(=N)N)[nH]2)c1,QAJXFAVPCJPZCT-UHFFFAOYSA-N,QAJXFAVPCJPZCT
1711,1.0,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,JSWZEAMFRNKZNL-UHFFFAOYSA-N,JSWZEAMFRNKZNL
1712,1.0,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,VHYCDWMUTMEGQY-UHFFFAOYSA-N,VHYCDWMUTMEGQY
1713,1.0,Brc1c(NC2=NCCN2)ccc2nccnc12,XYLJNLCSTIOKRM-UHFFFAOYSA-N,XYLJNLCSTIOKRM
1714,1.0,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,SOYKEARSMXGVTM-UHFFFAOYSA-N,SOYKEARSMXGVTM
1715,1.0,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,YNNUSGIPVFPVBX-UHFFFAOYSA-N,YNNUSGIPVFPVBX
1716,1.0,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,XDDJGVMJFWAHJX-UHFFFAOYSA-N,XDDJGVMJFWAHJX
1717,1.0,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,JJCFRYNCJDLXIK-UHFFFAOYSA-N,JJCFRYNCJDLXIK
1718,1.0,O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12,UKTAZPQNNNJVKR-UHFFFAOYSA-N,UKTAZPQNNNJVKR
1719,1.0,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,RUZYUOTYCVRMRZ
1720,1.0,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,KBUZBQVCBVDWKX-UHFFFAOYSA-N,KBUZBQVCBVDWKX
1721,1.0,CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,JRURYQJSLYLRLN-UHFFFAOYSA-N,JRURYQJSLYLRLN
1722,1.0,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,AQNDDEOPVVGCPG-UHFFFAOYSA-N,AQNDDEOPVVGCPG
1723,1.0,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,BPZSYCZIITTYBL-UHFFFAOYSA-N,BPZSYCZIITTYBL
1724,1.0,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,MFWNKCLOYSRHCJ-UHFFFAOYSA-N,MFWNKCLOYSRHCJ
1725,1.0,CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,IXHBTMCLRNMKHZ-UHFFFAOYSA-N,IXHBTMCLRNMKHZ
1726,1.0,CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,ZCGOMHNNNFPNMX-UHFFFAOYSA-N,ZCGOMHNNNFPNMX
1727,1.0,Cc1cccc(C2(C(=O)N3CCCC3)CCN(CCCC(=O)c3ccc(F)cc3)CC2)c1,QFLXBYDLGCRGPT-UHFFFAOYSA-N,QFLXBYDLGCRGPT
1728,1.0,COc1ccc(OC)c(C(O)C(C)N)c1,WJAJPNHVVFWKKL-UHFFFAOYSA-N,WJAJPNHVVFWKKL
1729,1.0,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,AMKVXSZCKVJAGH-UHFFFAOYSA-N,AMKVXSZCKVJAGH
1730,1.0,CCCNC1CCc2nc(N)sc2C1,FASDKYOPVNHBLU-UHFFFAOYSA-N,FASDKYOPVNHBLU
1731,1.0,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,IENZQIKPVFGBNW-UHFFFAOYSA-N,IENZQIKPVFGBNW
1732,1.0,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,ULFRLSNUDGIQQP-UHFFFAOYSA-N,ULFRLSNUDGIQQP
1733,1.0,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,BLJRIMJGRPQVNF-UHFFFAOYSA-N,BLJRIMJGRPQVNF
1734,1.0,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,FEZBIKUBAYAZIU-UHFFFAOYSA-N,FEZBIKUBAYAZIU
1735,0.0,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,WOZSCQDILHKSGG-UHFFFAOYSA-N,WOZSCQDILHKSGG
1736,0.0,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,GMVPRGQOIOIIMI-UHFFFAOYSA-N,GMVPRGQOIOIIMI
1737,0.0,CCOC(=O)C1=C(COCCN)N=C(C)C(C(=O)OC)C1c1ccccc1Cl,YMDXSGBNCBQYGC-UHFFFAOYSA-N,YMDXSGBNCBQYGC
1738,0.0,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,YMARZQAQMVYCKC-UHFFFAOYSA-N,YMARZQAQMVYCKC
1739,0.0,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,YBBLVLTVTVSKRW-UHFFFAOYSA-N,YBBLVLTVTVSKRW
1740,0.0,Oc1cccc2cc3cccc(O)c3c(O)c12,YUTJCNNFTOIOGT-UHFFFAOYSA-N,YUTJCNNFTOIOGT
1741,0.0,CC1CNc2c(cccc2S(=O)(=O)NC(CCCN=C(N)N)C(=O)N2CCC(C)CC2C(=O)O)C1,KXNPVXPOPUZYGB-UHFFFAOYSA-N,KXNPVXPOPUZYGB
1742,0.0,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,LMEKQMALGUDUQG-UHFFFAOYSA-N,LMEKQMALGUDUQG
1743,0.0,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,IPOKCKJONYRRHP-UHFFFAOYSA-N,IPOKCKJONYRRHP
1744,0.0,CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,XPCFTKFZXHTYIP-UHFFFAOYSA-N,XPCFTKFZXHTYIP
1745,0.0,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,MAFMQEKGGFWBAB-UHFFFAOYSA-N,MAFMQEKGGFWBAB
1746,0.0,CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,HCRKCZRJWPKOAR-UHFFFAOYSA-N,HCRKCZRJWPKOAR
1747,0.0,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,MAEIEVLCKWDQJH
1748,0.0,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,LEBVLXFERQHONN-UHFFFAOYSA-N,LEBVLXFERQHONN
1749,0.0,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,GMRQFYUYWCNGIN-UHFFFAOYSA-N,GMRQFYUYWCNGIN
1750,0.0,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,HTQMVQVXFRQIKW-UHFFFAOYSA-N,HTQMVQVXFRQIKW
1751,0.0,COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O,YKPUWZUDDOIDPM-UHFFFAOYSA-N,YKPUWZUDDOIDPM
1752,0.0,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,RZEKVGVHFLEQIL-UHFFFAOYSA-N,RZEKVGVHFLEQIL
1753,0.0,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,QYSXJUFSXHHAJI-UHFFFAOYSA-N,QYSXJUFSXHHAJI
1754,0.0,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)NCCS(=O)(=O)O,IYNIXDBLAVOMAW-UHFFFAOYSA-N,IYNIXDBLAVOMAW
1755,0.0,Cc1cc(C2CCCCC2)n(O)c(=O)c1,SCKYRAXSEDYPSA-UHFFFAOYSA-N,SCKYRAXSEDYPSA
1756,0.0,Nc1ccn(CC(CO)OCP(=O)(O)O)c(=O)n1,VWFCHDSQECPREK-UHFFFAOYSA-N,VWFCHDSQECPREK
1757,0.0,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,GKTWGGQPFAXNFI-UHFFFAOYSA-N,GKTWGGQPFAXNFI
1758,0.0,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,SKYSRIRYMSLOIN-UHFFFAOYSA-N,SKYSRIRYMSLOIN
1759,0.0,O=P1(N(CCCl)CCCl)NCCCO1,CMSMOCZEIVJLDB-UHFFFAOYSA-N,CMSMOCZEIVJLDB
1760,0.0,O=c1[nH]c(O)cn1N=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,IMVWGCIUSSJUAA-UHFFFAOYSA-N,IMVWGCIUSSJUAA
1761,0.0,CC(C)(CO)C(O)C(=O)NCCCO,SNPLKNRPJHDVJA-UHFFFAOYSA-N,SNPLKNRPJHDVJA
1762,0.0,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,GDLBFKVLRPITMI-UHFFFAOYSA-N,GDLBFKVLRPITMI
1763,0.0,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,PUFQVTATUTYEAL-UHFFFAOYSA-N,PUFQVTATUTYEAL
1764,0.0,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,HUPFGZXOMWLGNK-UHFFFAOYSA-N,HUPFGZXOMWLGNK
1765,0.0,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,XEYBRNLFEZDVAW-UHFFFAOYSA-N,XEYBRNLFEZDVAW
1766,0.0,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,UVTNFZQICZKOEM-UHFFFAOYSA-N,UVTNFZQICZKOEM
1767,0.0,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,IXTMWRCNAAVVAI-UHFFFAOYSA-N,IXTMWRCNAAVVAI
1768,0.0,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,IAVUPMFITXYVAF-UHFFFAOYSA-N,IAVUPMFITXYVAF
1769,0.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,LEZWWPYKPKIXLL-UHFFFAOYSA-N,LEZWWPYKPKIXLL
1770,0.0,COC(=O)C1C=C2CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,FGDFBDMCHJUKLV-UHFFFAOYSA-N,FGDFBDMCHJUKLV
1771,0.0,CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,KAQKFAOMNZTLHT-UHFFFAOYSA-N,KAQKFAOMNZTLHT
1772,0.0,CCCC=c1ncc(=CC(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,OLWGWPVIWQZCDJ-UHFFFAOYSA-N,OLWGWPVIWQZCDJ
1773,0.0,CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O,FRPJXPJMRWBBIH-UHFFFAOYSA-N,FRPJXPJMRWBBIH
