,SMILES_raw,status_bbb,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
1518,OC1C(C(CCCCCCC(O)=O)C(=O)C1)C=CC(O)CCCCC,0,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,GMVPRGQOIOIIMI-UHFFFAOYSA-N,GMVPRGQOIOIIMI
1519,ClC=1C(C2C(=C(NC(=C2C(OC)=O)C)COCCN)C(OCC)=O)=CC=CC1,0,CCOC(=O)C1=C(COCCN)N=C(C)C(C(=O)OC)C1c1ccccc1Cl,YMDXSGBNCBQYGC-UHFFFAOYSA-N,YMDXSGBNCBQYGC
1520,S(=O)(=O)(N(CC(O)C(NC(OC1CCOC1)=O)CC2=CC=CC=C2)CC(C)C)C3=CC=C(N)C=C3,0,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,YMARZQAQMVYCKC-UHFFFAOYSA-N,YMARZQAQMVYCKC
1521,C=1(C=C(C=C(C1)CN2C=NC=N2)C(C#N)(C)C)C(C#N)(C)C,0,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,YBBLVLTVTVSKRW-UHFFFAOYSA-N,YBBLVLTVTVSKRW
1522,C=12C(=O)C3=C(O)C=CC=C3CC1C=CC=C2O,0,Oc1cccc2cc3cccc(O)c3c(O)c12,YUTJCNNFTOIOGT-UHFFFAOYSA-N,YUTJCNNFTOIOGT
1523,S(=O)(=O)(NC(C(=O)N1C(CC(CC1)C)C(O)=O)CCCN=C(N)N)C=2C=3NCC(CC3C=CC2)C,0,CC1CNc2c(cccc2S(=O)(=O)NC(CCCN=C(N)N)C(=O)N2CCC(C)CC2C(=O)O)C1,KXNPVXPOPUZYGB-UHFFFAOYSA-N,KXNPVXPOPUZYGB
1524,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],0,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,LMEKQMALGUDUQG-UHFFFAOYSA-N,LMEKQMALGUDUQG
1525,O=C(NCCC(O)=O)C1=CC=C(NN=C2C=C(C(=O)C=C2)C(O)=O)C=C1,0,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,IPOKCKJONYRRHP-UHFFFAOYSA-N,IPOKCKJONYRRHP
1526,O=C1N(C=2C(CCC1NC(CCC3=CC=CC=C3)C(OCC)=O)=CC=CC2)CC(O)=O,0,CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,XPCFTKFZXHTYIP-UHFFFAOYSA-N,XPCFTKFZXHTYIP
1527,C1=CC(NCCCC)=CC=C1C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,0,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,MAFMQEKGGFWBAB-UHFFFAOYSA-N,MAFMQEKGGFWBAB
1528,S1(=O)(=O)N(CC(NCC)C2=C1SC(S(=O)(=O)N)=C2)CCCOC,0,CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,HCRKCZRJWPKOAR-UHFFFAOYSA-N,HCRKCZRJWPKOAR
1529,S(C=1C(=C(C=C(C1)C(=O)O)NCCCC)OC=2C=CC=CC2)(=O)(=O)N,0,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,MAEIEVLCKWDQJH
1530,CCCCN1CCCCC1C(=O)NC=2C(C)=CC=CC2C,0,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,LEBVLXFERQHONN-UHFFFAOYSA-N,LEBVLXFERQHONN
1531,OC(CCCC(C1C2(C(CC1)C(CCC2)=CC=C3CC(O)CC(O)C3=C)C)C)(C)C,0,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,GMRQFYUYWCNGIN-UHFFFAOYSA-N,GMRQFYUYWCNGIN
1532,C=1(C=CC=CC1C=2C=CC(CN3C(=NC4=C3C(C(=O)O)=CC=C4)OCC)=CC2)C5=NN=NN5,0,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,HTQMVQVXFRQIKW-UHFFFAOYSA-N,HTQMVQVXFRQIKW
1533,O=C(NCC1=CC(OC)=C(O)C=C1)CCCCC=CC(C)C,0,COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O,YKPUWZUDDOIDPM-UHFFFAOYSA-N,YKPUWZUDDOIDPM
1534,N1(C(C=2C=CC(C)=CC2)=CC(=N1)C(F)(F)F)C=3C=CC(S(N)(=O)=O)=CC3,0,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,RZEKVGVHFLEQIL-UHFFFAOYSA-N,RZEKVGVHFLEQIL
1535,O=S(NC(NCCC)=O)(C=1C=CC(Cl)=CC1)=O,0,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,RKWGIWYCVPQPMF-UHFFFAOYSA-N,RKWGIWYCVPQPMF
1536,C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,0,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,JIVPVXMEBJLZRO-UHFFFAOYSA-N,JIVPVXMEBJLZRO
1537,OC1CC(=CC=C2C3C(C(CC3)C(CCCC(C)C)C)(CCC2)C)C(CC1)=C,0,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,QYSXJUFSXHHAJI-UHFFFAOYSA-N,QYSXJUFSXHHAJI
1538,ClC1=CC=C(C(=O)C2=CC=C(OC(C(=O)NCCS([O-])(=O)=O)(C)C)C=C2)C=C1,0,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)NCCS(=O)(=O)O,IYNIXDBLAVOMAW-UHFFFAOYSA-N,IYNIXDBLAVOMAW
1539,O=C1N(O)C(=CC(C)=C1)C2CCCCC2,0,Cc1cc(C2CCCCC2)n(O)c(=O)c1,SCKYRAXSEDYPSA-UHFFFAOYSA-N,SCKYRAXSEDYPSA
1540,P(O)(O)(=O)COC(CN1C=CC(=NC1=O)N)CO,0,Nc1ccn(CC(CO)OCP(=O)(O)O)c(=O)n1,VWFCHDSQECPREK-UHFFFAOYSA-N,VWFCHDSQECPREK
1541,ClC=1C(C(N2CCC=3SC=CC3C2)C(OC)=O)=CC=CC1,0,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,GKTWGGQPFAXNFI-UHFFFAOYSA-N,GKTWGGQPFAXNFI
1542,ClC=1C(C(N2C(=C(N=C2[H])[H])[H])(C3=C(C(=C(C(=C3[H])[H])[H])[H])[H])C4=C(C(=C(C(=C4[H])[H])[H])[H])[H])=C(C(=C(C1[H])[H])[H])[H],0,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,VNFPBHJOKIVQEB-UHFFFAOYSA-N,VNFPBHJOKIVQEB
1543,C1=CC=C(C(C(=O)OCCN(C)C)C2(CCCC2)O)C=C1,0,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,SKYSRIRYMSLOIN-UHFFFAOYSA-N,SKYSRIRYMSLOIN
1544,N(P1(NCCCO1)=O)(CCCl)CCCl,0,O=P1(N(CCCl)CCCl)NCCCO1,CMSMOCZEIVJLDB-UHFFFAOYSA-N,CMSMOCZEIVJLDB
1545,C1(NC(=O)CN1N=CC=2OC(C3=CC=C([N+]([O-])=O)C=C3)=CC2)=O,0,O=c1[nH]c(O)cn1N=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,IMVWGCIUSSJUAA-UHFFFAOYSA-N,IMVWGCIUSSJUAA
1546,O=C(NCCCO)C(O)C(CO)(C)C,0,CC(C)(CO)C(O)C(=O)NCCCO,SNPLKNRPJHDVJA-UHFFFAOYSA-N,SNPLKNRPJHDVJA
1547,ClC=1C=C2S(=O)(=O)N=C(NC2=CC1)C,0,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,GDLBFKVLRPITMI-UHFFFAOYSA-N,GDLBFKVLRPITMI
1548,CCCCOC1=CC(C(NCCN(CC)CC)=O)=C2C=CC=CC2=N1,0,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,PUFQVTATUTYEAL-UHFFFAOYSA-N,PUFQVTATUTYEAL
1549,O(C(=O)C1(C2CCCCC2)CCCCC1)CCN(CC)CC,0,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,CURUTKGFNZGFSE-UHFFFAOYSA-N,CURUTKGFNZGFSE
1550,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,0,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,HUPFGZXOMWLGNK-UHFFFAOYSA-N,HUPFGZXOMWLGNK
1551,OC1C(C(C(=O)C1)CC=CCCCC(O)=O)C=CC(O)CCCCC,0,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,XEYBRNLFEZDVAW-UHFFFAOYSA-N,XEYBRNLFEZDVAW
1552,CC(N(C(C)C)CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(N)=O)C,0,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,UVTNFZQICZKOEM-UHFFFAOYSA-N,UVTNFZQICZKOEM
1553,CS(NC=1C=CC(OCCN(CCC=2C=CC(=CC2)NS(C)(=O)=O)C)=CC1)(=O)=O,0,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,IXTMWRCNAAVVAI-UHFFFAOYSA-N,IXTMWRCNAAVVAI
1554,S1(=O)(=O)C(CC(NCC)C2=C1SC(S(=O)(=O)N)=C2)C,0,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,IAVUPMFITXYVAF-UHFFFAOYSA-N,IAVUPMFITXYVAF
1555,ClC1=C(C(OCC2=CC=C(Cl)C=C2)CN3C=CN=C3)C=CC(Cl)=C1,0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,LEZWWPYKPKIXLL-UHFFFAOYSA-N,LEZWWPYKPKIXLL
1556,O1C23C(C4C(CC12)(C5(OC(=O)CC5)CC4)C)C(CC=6C3(CCC(=O)C6)C)C(OC)=O,0,COC(=O)C1C=C2CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,FGDFBDMCHJUKLV-UHFFFAOYSA-N,FGDFBDMCHJUKLV
1557,O1C2C(C(C(O)C2)C=CC(O)CCCCC)CC1=CCCCC(O)=O,0,CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,KAQKFAOMNZTLHT-UHFFFAOYSA-N,KAQKFAOMNZTLHT
1558,S1C(CC(=CC=2N(C(=NC2)CCCC)CC3=CC=C(C=C3)C(O)=O)C(O)=O)=CC=C1,0,CCCC=c1ncc(=CC(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,OLWGWPVIWQZCDJ-UHFFFAOYSA-N,OLWGWPVIWQZCDJ
1559,ClCCN(C(OC1=CC2=C(C3C(C4C(C(O)CC4)(CC3)C)CC2)C=C1)=O)CCCl,0,CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O,FRPJXPJMRWBBIH-UHFFFAOYSA-N,FRPJXPJMRWBBIH
1560,O=P(O)(O)C(O)(P(=O)(O)O)C,0,CC(O)(P(=O)(O)O)P(=O)(O)O,DBVJJBKOTRCVKF-UHFFFAOYSA-N,DBVJJBKOTRCVKF
1561,CCC1=CC=CC2=C1NC3=C2CCOC3(CC(O)=O)CC,0,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,NNYBQONXHNTVIJ-UHFFFAOYSA-N,NNYBQONXHNTVIJ
1562,ClC1=CC=C(C(=O)C2=CC=C(OC(C)(C)C(OC(C)C)=O)C=C2)C=C1,0,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,YMTINGFKWWXKFG-UHFFFAOYSA-N,YMTINGFKWWXKFG
1563,ClC1=C(C(=CC2=C1CCNCC2C3=CC=C(C=C3)O)O)O,0,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,TVURRHSHRRELCG-UHFFFAOYSA-N,TVURRHSHRRELCG
1564,C=12OC(C3=CC=CC=C3)=C(C)C(=O)C1C=CC=C2C(=O)OCCN4CCCCC4,0,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,SPIUTQOUKAMGCX-UHFFFAOYSA-N,SPIUTQOUKAMGCX
1565,FC(F)(F)COC1=C(C(=O)NCC2NCCCC2)C=C(OCC(F)(F)F)C=C1,0,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,DJBNUMBKLMJRSA-UHFFFAOYSA-N,DJBNUMBKLMJRSA
1566,C1C(O)C(CO)OC1N2C=C(F)C(NC2=O)=O,0,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,ODKNJVUHOIMIIZ-UHFFFAOYSA-N,ODKNJVUHOIMIIZ
1567,P(OCC1OC(N2C=3N=C(F)N=C(N)C3N=C2)C(O)C1O)(O)(O)=O,0,Nc1nc(F)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,GIUYCYHIANZCFB-UHFFFAOYSA-N,GIUYCYHIANZCFB
1568,FC12C(C3C(C(O)(CC3)C)(CC1O)C)CCC=4C2(CCC(=O)C4)C,0,CC1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3(F)C(O)CC21C,WIMXESZJAILKCH-UHFFFAOYSA-N,WIMXESZJAILKCH
1569,FC1=CC(C(C(O)=O)C)=CC=C1C=2C=CC=CC2,0,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,SYTBZMRGLBWNTM-UHFFFAOYSA-N,SYTBZMRGLBWNTM
1570,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,0,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,MKXKFYHWDHIYRV-UHFFFAOYSA-N,MKXKFYHWDHIYRV
1571,N1(C2=C(C=C(C(=C2OC)N3CC(C)NCC3)F)C(C(=C1)C(=O)O)=O)C4CC4,0,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,XUBOMFCQGDBHNK-UHFFFAOYSA-N,XUBOMFCQGDBHNK
1572,FC1(F)C(O)C(OC1N2C=CC(=NC2=O)N)CO,0,Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,SDUQYLNIPVEERB-UHFFFAOYSA-N,SDUQYLNIPVEERB
1573,C(C(CCCOC=1C(=CC=C(C1)C)C)(C)C)(=O)O,0,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,HEMJJKBWTPKOJG-UHFFFAOYSA-N,HEMJJKBWTPKOJG
1574,C1C(C)=C(CC)C(=O)N1C(NCCC=2C=CC(S(NC(NC3CCC(CC3)C)=O)(=O)=O)=CC2)=O,0,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,WIGIZIANZCJQQY-UHFFFAOYSA-N,WIGIZIANZCJQQY
1575,S(=O)(=O)(NC(=O)NC1CCCCC1)C2=CC=C(CCNC(=O)C=3N=CC(=NC3)C)C=C2,0,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,ZJJXGWJIGJFDTL-UHFFFAOYSA-N,ZJJXGWJIGJFDTL
1576,C=1C=C(NS(=O)(=O)C)C=CC1C(O)CCCN(CC)CCCCCCC,0,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,ALOBUEHUHMBRLE-UHFFFAOYSA-N,ALOBUEHUHMBRLE
1577,ClC(C(N1P(OC(C(C1([H])[H])([H])[H])([H])[H])(=O)N(C(C(Cl)([H])[H])([H])[H])[H])([H])[H])([H])[H],0,O=P1(NCCCl)OCCCN1CCCl,HOMGKSMUEGBAAB-UHFFFAOYSA-N,HOMGKSMUEGBAAB
1578,N1(CC(C)C)C=2C=3C(N=C(N)C2N=C1)=CC=CC3,0,CC(C)Cn1cnc2c(N)nc3ccccc3c21,DOUYETYNHWVLEO-UHFFFAOYSA-N,DOUYETYNHWVLEO
1579,C1=CC=C2N(NC(=O)C=3C=C(S(=O)(=O)N)C(Cl)=CC3)C(C)CC2=C1,0,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,NDDAHWYSQHTHNT-UHFFFAOYSA-N,NDDAHWYSQHTHNT
1580,O(C(=O)N1CCC(N2CCCCC2)CC1)C3=CC=4C(=C5CN6C(C5=NC4C=C3)=CC=7C(O)(CC)C(OCC7C6=O)=O)CC,0,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,UWKQSNNFCGGAFS-UHFFFAOYSA-N,UWKQSNNFCGGAFS
1581,OC(C(NC(C)C)CC)C1=CC(O)=C(O)C=C1,0,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,HUYWAWARQUIQLE-UHFFFAOYSA-N,HUYWAWARQUIQLE
1582,O1C2(C(OC(C2(O[N+]([O-])=O)[H])([H])[H])(C(O[N+]([O-])=O)(C1([H])[H])[H])[H])[H],0,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,MOYKHGMNXAOIAT-UHFFFAOYSA-N,MOYKHGMNXAOIAT
1583,S1C2=C(C(=C3CCN(CC3)C)C=4C(CC2=O)=CC=CC4)C=C1,0,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,ZCVMWBYGMWKGHF-UHFFFAOYSA-N,ZCVMWBYGMWKGHF
1584,S1CC(OC1CO)N2C=CC(=NC2=O)N,0,Nc1ccn(C2CSC(CO)O2)c(=O)n1,JTEGQNOMFQHVDC-UHFFFAOYSA-N,JTEGQNOMFQHVDC
1585,C12=C(N=C(N1)S(CC=3C(=C(C=CN3)OCC(F)(F)F)C)=O)C=CC=C2,0,Cc1c(OCC(F)(F)F)ccnc1C[S+](O)c1nc2ccccc2[nH]1,VFUBXUWHFXDXQC-UHFFFAOYSA-N,VFUBXUWHFXDXQC
1586,OC1C(C(C(O)C1)CC=CCCCC(OC(C)C)=O)CCC(O)CCC2=CC=CC=C2,0,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1,GGXICVAJURFBLW-UHFFFAOYSA-N,GGXICVAJURFBLW
1587,FC(F)(F)C1=CC=C(NC(=O)C2=C(ON=C2)C)C=C1,0,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,VHOGYURTWQBHIL-UHFFFAOYSA-N,VHOGYURTWQBHIL
1588,N1(N=CN=C1)C(C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)C#N,0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,HPJKCIUCZWXJDR-UHFFFAOYSA-N,HPJKCIUCZWXJDR
1589,IC1=CC(CC(N)C(O)=O)=CC(I)=C1OC2=CC(I)=C(O)C(I)=C2,0,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,XUIIKFGFIJCVMT-UHFFFAOYSA-N,XUIIKFGFIJCVMT
1590,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,JLYXXMFPNIAWKQ
1591,FC1=C(N2CCOCC2)C=CC(N3CC(OC3=O)CNC(=O)C)=C1,0,CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,TYZROVQLWOKYKF-UHFFFAOYSA-N,TYZROVQLWOKYKF
1592,IC1=CC(CC(N)C(O)=O)=CC(I)=C1OC2=CC(I)=C(O)C=C2,0,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,AUYYCJSJGJYCDS-UHFFFAOYSA-N,AUYYCJSJGJYCDS
1593,N1(C(CCC1)C(O)=O)C(C(NC(CCC=2C=CC=CC2)C(O)=O)CCCCN)=O.O.O,0,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,RLAWWYSOJDYHDC-UHFFFAOYSA-N,RLAWWYSOJDYHDC
1594,ClC1=C(NC(=O)C(O)=O)C=C(C=C1NC(=O)C(O)=O)C#N,0,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,RVGLGHVJXCETIO-UHFFFAOYSA-N,RVGLGHVJXCETIO
1595,OC(CC(NC(=O)C(N1CCCNC1=O)C(C)C)CC2=CC=CC=C2)C(NC(=O)COC3=C(C=CC=C3C)C)CC4=CC=CC=C4,0,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,KJHKTHWMRKYKJE-UHFFFAOYSA-N,KJHKTHWMRKYKJE
1596,OC1(C2(C(C3C(C4(C(C(C3)C)=CC(=O)CC4)C)CC2)CC1)C)C(=O)C,0,CC(=O)C1(O)CCC2C3CC(C)=C4CC(=O)CCC4(C)C3CCC21C,QOVGIKUHSFCSIK-UHFFFAOYSA-N,QOVGIKUHSFCSIK
1597,FC1=C(CON=C2CCC3(C4C(C5C(C(OC(=O)C)(CC5)C(=O)C)(CC4)C)C=C(C3=C2)C)C)C(F)=C(F)C(F)=C1F,0,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=NOCc5c(F)c(F)c(F)c(F)c5F)CCC4(C)C3CCC21C,WBMDAIXZSCIAFK-UHFFFAOYSA-N,WBMDAIXZSCIAFK
1598,ClCCN(C1=CC=C(CC(N)C(O)=O)C=C1)CCCl,0,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,SGDBTWWWUNNDEQ-UHFFFAOYSA-N,SGDBTWWWUNNDEQ
1599,OC=1C=C(O)C=C(C1)C(O)CNC(C)C,0,CC(C)NCC(O)c1cc(O)cc(O)c1,LMOINURANNBYCM-UHFFFAOYSA-N,LMOINURANNBYCM
1600,O=C(NC(CC)CO)C1CN(C2C(C3=C4C(C2)=CNC4=CC=C3)=C1)C,0,CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,UNBRKDKAWYKMIV-UHFFFAOYSA-N,UNBRKDKAWYKMIV
1601,CCN(CCNC(C=1C(OC)=CC(N)=C(Cl)C1)=O)CC,0,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,TTWJBBZEZQICBI-UHFFFAOYSA-N,TTWJBBZEZQICBI
1602,CC1N(C2=C(C=CC=C2)C)C(C3=CC(=C(C=C3N1)Cl)S(=O)(N)=O)=O,0,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,AQCHWTWZEMGIFD-UHFFFAOYSA-N,AQCHWTWZEMGIFD
1603,C1=CN=CC=C1C2=C(C)NC(=O)C(C#N)=C2,0,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,PZRHRDRVRGEVNW-UHFFFAOYSA-N,PZRHRDRVRGEVNW
1604,ClC(Cl)C(C=1C=CC(Cl)=CC1)C2=CC=CC=C2Cl,0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,JWBOIMRXGHLCPP-UHFFFAOYSA-N,JWBOIMRXGHLCPP
1605,O=C(N1C(CC=2C(C1)=CC(OC)=C(OC)C2)C(O)=O)C(NC(CCC3=CC=CC=C3)C(OCC)=O)C,0,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,UWWDHYUMIORJTA-UHFFFAOYSA-N,UWWDHYUMIORJTA
1606,S1C=2C=CC=CC2N(C3=CC(NC(=O)OCC)=CC=C13)C(=O)CCN4CCOCC4,0,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,FUBVWMNBEHXPSU-UHFFFAOYSA-N,FUBVWMNBEHXPSU
1607,FC1=C(N2CC3C(NCCC3)C2)C(OC)=C4N(C5CC5)C=C(C(=O)C4=C1)C(O)=O,0,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,FABPRXSRWADJSP-UHFFFAOYSA-N,FABPRXSRWADJSP
1608,O1C(C1C(C(O)C)C)CC2C(O)C(O)C(OC2)CC(C)=CC(OCCCCCCCCC(O)=O)=O,0,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,MINDHVHHQZYEEK-UHFFFAOYSA-N,MINDHVHHQZYEEK
1609,O1CC2=C(C(O)=C(C(OC)=C2C)CC=C(CCC(O)=O)C)C1=O,0,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,HPNSFSBZBAHARI-UHFFFAOYSA-N,HPNSFSBZBAHARI
1610,O=C(C)CCC1=CC=C2C=C(OC)C=CC2=C1,0,COc1ccc2cc(CCC(C)=O)ccc2c1,BLXXJMDCKKHMKV-UHFFFAOYSA-N,BLXXJMDCKKHMKV
1611,N(CC=1C=2C(C=CC1)=CC=CC2)(CC=CC3=CC=CC=C3)C,0,CN(CC=Cc1ccccc1)Cc1cccc2ccccc12,OZGNYLLQHRPOBR-UHFFFAOYSA-N,OZGNYLLQHRPOBR
1612,C1CN=C(CC2=CC=CC=3C=CC=CC23)N1,0,c1ccc2c(CC3=NCCN3)cccc2c1,CNIIGCLFLJGOGP-UHFFFAOYSA-N,CNIIGCLFLJGOGP
1613,O=C(NC(CC1=CC=CC=C1)C(O)=O)C2CCC(CC2)C(C)C,0,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,OELFLUMRDSZNSF-UHFFFAOYSA-N,OELFLUMRDSZNSF
1614,OC(=O)C1=CC(=O)C2=CC=3C(=O)C=C(C(=O)O)N(CC)C3C(CCC)=C2O1,0,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,RQTOOFIXOKYGAN-UHFFFAOYSA-N,RQTOOFIXOKYGAN
1615,O(C(=O)C=1C(C(=C(NC1C)C)C(OCCOC)=O)C2=CC([N+]([O-])=O)=CC=C2)C(C)C,0,COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,SVMHYHIZWOJKDL-UHFFFAOYSA-N,SVMHYHIZWOJKDL
1616,C=1(C2C(=C(NC(=C2C(OC)=O)C)C)C(OCC(C)C)=O)C(=CC=CC1)[N+](=O)[O-],0,COC(=O)C1=C(C)N=C(C)C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],PKICUDXEAPMDNG-UHFFFAOYSA-N,PKICUDXEAPMDNG
1617,S1C(NC(=O)C=2C(OC(=O)C)=CC=CC2)=NC=C1[N+]([O-])=O,0,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,YQNQNVDNTFHQSW-UHFFFAOYSA-N,YQNQNVDNTFHQSW
